c1,sc1,synthetic_planet1_mtrue,synthetic_planet2_mtrue,synthetic_planet3_mtrue,synthetic_planet4_mtrue,synthetic_planet5_mtrue,synthetic_planet6_mtrue,synthetic_planet7_mtrue,synthetic_planet8_mtrue,synthetic_planet9_mtrue,synthetic_planet10_mtrue,synthetic_planet11_mtrue,synthetic_planet12_mtrue,synthetic_planet13_mtrue,synthetic_planet14_mtrue,synthetic_planet15_mtrue,synthetic_planet16_mtrue,synthetic_planet17_mtrue,synthetic_planet18_mtrue,synthetic_planet19_mtrue,synthetic_planet20_mtrue,weights,logz,logzerr
0.352440961,0.258930683,8.358945011,8.52615666,4.958183914,6.10868989,9.646814063,4.641954302,3.84548322,2.784280768,5.111628702,5.389161844,9.29748783,10.34792656,4.801573819,5.306529566,7.132730344,7.607918655,8.106359019,7.55322252,4.655571121,5.289487969,3.65E-05,-7.324583475,0.00089585
0.314531577,0.254886311,9.04335633,8.298591401,5.273602978,6.335800252,9.116657352,4.342538708,4.107138381,2.737290567,4.769474341,5.178872019,9.404940215,10.32763053,5.186955332,5.483681999,7.431591034,8.275524874,8.937600774,7.657604905,4.85333344,5.105030909,3.66E-05,-7.322170044,0.00087325
0.318896339,0.25892182,8.302965019,7.200949237,5.304792398,5.968816972,8.623458855,4.720138743,4.093416949,2.791249672,4.894860218,5.459324249,8.992076684,8.877831405,4.72359154,5.321547844,7.066561475,8.250671613,8.749505514,8.017634785,4.762935322,5.395325559,3.68E-05,-7.319753764,0.000849866
0.364054106,0.164219831,8.832601898,8.060115509,4.775976535,6.212056926,9.130542528,4.453056046,4.247680325,2.739251888,4.929469435,5.581606534,9.640451445,9.593387754,5.275185496,4.844361555,7.36817441,7.697603512,7.89707434,8.645900897,4.668680926,4.601604319,3.68E-05,-7.31734056,0.000825745
0.524151242,0.328151644,8.228961724,7.421687326,5.093673334,6.328367683,9.047923749,4.459581753,4.002983263,2.572133484,4.835575998,5.339120124,9.691189759,9.842971579,5.229729324,5.128062725,7.167046933,8.143053042,8.33561887,7.373923217,4.632564891,5.025617655,3.68E-05,-7.314933585,0.000800882
0.542684741,0.319012268,8.755582483,7.991586091,4.977738369,5.885949362,8.347278164,4.573516208,4.018780032,2.966263915,4.988274335,5.561963866,9.303281615,9.496928745,5.221534157,4.806832165,7.121454555,7.717121781,8.402315602,8.018056905,4.770914383,5.231699127,3.68E-05,-7.312531291,0.000775176
0.338472184,0.234196138,8.220992512,8.210967072,4.872364039,6.152300089,9.680257468,4.64544947,3.999687581,2.7416193,5.178936823,5.417865258,9.229203782,10.12616258,4.781794547,5.369643279,7.265594454,7.617632273,7.990330866,7.465631193,4.679254486,5.430737436,3.69E-05,-7.310130886,0.00074848
0.482312742,0.310211944,8.299669061,8.319757151,4.875862145,6.589555801,8.478968359,4.652510821,4.168757847,2.740623638,5.405389393,5.548710356,9.556942002,9.432922495,5.183887197,4.920508733,6.859918482,8.103267428,8.750770367,7.885822561,4.743424919,5.395815699,3.70E-05,-7.307729625,0.000720622
0.50432713,0.220871884,8.685706192,7.907516396,5.289950484,5.821158676,8.658523868,4.868479772,4.023212759,2.84356856,5.466377544,5.708626164,8.84570059,9.525939038,5.018479777,5.502904967,6.806953758,8.571012823,8.561760241,8.768226349,4.378367149,5.098878633,3.71E-05,-7.305327223,0.000691453
0.594732994,0.254858642,8.559245813,7.197458568,5.43266689,6.396754008,9.197547502,4.316297936,4.145666932,2.739694306,4.614176057,5.220813294,8.82676036,9.405027321,5.243964063,5.065755681,6.753776572,8.273190072,8.668710526,8.078699222,4.580816352,5.330329093,3.72E-05,-7.302925388,0.000660842
0.325414804,0.294557617,8.887697322,8.118147694,5.404792295,6.513507446,8.743294276,4.413292827,3.986215978,2.815672042,5.1044056,4.880632895,9.068998912,9.17462351,5.100569871,5.216651574,6.896170268,8.618701284,8.570558955,8.071367729,4.552256251,5.389406955,3.72E-05,-7.300528426,0.000628689
0.358772618,0.159824475,9.329104331,8.18472977,5.404306445,5.792835122,9.193086157,4.644146247,4.141728567,2.8610419,4.858823378,5.49600116,8.663839367,9.299446094,5.315486478,4.949719625,7.083548723,8.51404102,8.276739487,7.336503004,4.631944717,5.015759968,3.72E-05,-7.298135086,0.000594712
0.495140713,0.385917484,8.342430783,7.49720109,5.134967863,6.452657881,9.764466816,4.670056691,4.192768902,2.916305767,5.056243606,5.537258579,8.738364173,9.584083678,5.065582772,5.134729326,6.584063018,7.649301189,8.755833277,8.089976117,4.892967787,4.920706185,3.72E-05,-7.295745181,0.000558571
0.494972258,0.243409783,8.18360781,7.537562938,5.068876267,6.681514005,9.390787742,4.519199538,4.249394772,3.021512203,4.949230139,5.991935715,9.423774329,9.721959772,4.881589415,5.40409263,7.386697625,8.88458379,8.16813446,8.291667463,4.545493397,5.121963576,3.73E-05,-7.293358288,0.000519802
0.436125852,0.190070114,8.29390317,8.020412355,5.102840408,6.42899949,10.73817037,4.317522066,4.345505161,2.744509163,5.026553641,5.300991344,9.726516993,9.940956989,4.681217474,5.229943029,6.674697111,8.581737011,8.257830265,8.181527386,4.686715834,4.973673077,3.75E-05,-7.290966208,0.000477481
0.401526231,0.111965093,8.373232025,7.67507559,5.412850536,6.125237588,9.653247911,4.540355423,4.421944443,2.717049327,4.871695068,5.930463985,9.161877909,10.13413881,5.183084864,5.0284591,7.240494516,8.272704187,8.846826882,8.456693865,4.270584419,5.170682203,3.76E-05,-7.288568459,0.000430539
0.568399577,0.215453383,8.479038304,7.955385465,5.618888643,6.363922451,9.44770524,4.450724347,4.245317743,2.712431546,5.123114917,5.667830389,8.511182874,9.043997755,4.886657217,5.090699191,6.704432399,7.845823096,7.73310528,8.147176865,4.625674674,5.123025712,3.77E-05,-7.286170928,0.000377513
0.594280951,0.263472723,8.512189852,7.988174188,5.471908523,6.032115053,9.035135093,4.457850495,4.368997312,2.642130436,4.849429882,5.475837223,9.422410342,9.883238055,4.997640703,5.302788577,7.178026624,8.349737138,8.40042547,8.507695834,4.480373946,4.802347603,3.77E-05,-7.283777624,0.000315563
0.498026277,0.332465931,8.962879346,7.857352261,5.393997127,6.570331004,9.802118922,4.598494533,4.283655994,2.861924907,5.099206298,5.344366655,8.914153759,9.037157984,4.695107089,5.272720301,7.127437741,7.857648907,8.680413836,7.939594623,4.488417628,4.749556547,3.78E-05,-7.281388077,0.000237782
0.315200098,0.293307975,8.57079276,7.387142844,5.299861477,6.358939079,9.329024643,4.538454493,3.908150768,2.719136519,5.15979322,5.420768397,8.793016521,9.941344099,5.149070977,4.989040303,6.897919155,8.067693723,7.795968812,8.012161852,4.465973505,4.579685495,3.78E-05,-7.279001371,0.000115609
0.318575886,0.266902683,8.847643896,7.40817947,5.277768055,5.978456682,8.627668258,4.332176325,4.214887998,2.852029148,5.040388992,5.526096739,8.784268443,9.835395527,5.031626405,5.701271399,6.40570715,7.808908821,8.452921166,7.869191659,4.801487787,4.90100471,3.78E-05,-7.276619436,0.000172853
0.412363305,0.210226788,8.195582666,7.874667939,5.093530874,6.184811457,9.649296182,4.464921338,3.98500557,2.706048706,4.799580302,5.770433835,10.24604187,9.52733905,4.753079583,5.383622485,6.55517122,8.399611478,8.904395665,8.728580254,4.922108667,5.483420809,3.78E-05,-7.274244413,0.000270401
0.476975575,0.270146423,9.450509778,7.939686974,5.365088443,6.672324486,8.88068902,4.553633774,4.633224733,2.809786598,4.833565686,5.646874824,9.035282192,9.36350377,5.275622791,5.062314566,7.242100247,7.767589091,8.978009357,8.373629464,4.472255354,5.118438059,3.78E-05,-7.271873569,0.000341237
0.534295731,0.233111998,8.674006437,8.159154781,5.550336105,6.393951541,9.496541232,4.645261868,4.19956144,2.80590973,5.179082049,5.770660975,9.83317825,9.737402675,5.097387072,5.483544705,6.743165501,9.056650604,8.47784717,7.729042702,4.49485186,5.037062779,3.81E-05,-7.26949184,0.000400468
0.499841963,0.188311065,8.559489067,8.426399365,5.277671288,5.553136066,8.748337144,4.727961102,4.064625557,3.085556291,4.741088132,5.31352159,9.330128076,9.672633604,5.250578667,5.118492743,7.068447535,7.822144308,9.128430113,8.197474073,4.666466903,4.950269858,3.83E-05,-7.267102084,0.000452568
0.466283353,0.277217623,8.451797362,7.964856559,5.199051699,5.806788618,8.317270698,4.332222258,4.05334939,2.899200133,5.2799305,5.326387351,8.874458044,9.760837796,4.997405853,5.213695839,6.933198991,8.79060072,8.298607903,8.605423591,4.799245669,5.435449789,3.83E-05,-7.264719171,0.00049926
0.546084954,0.27942936,9.579579154,8.039138627,5.316285163,6.302585516,9.400321033,4.251053263,4.243636659,2.739195072,5.194527029,5.606068883,9.43139604,9.991372258,4.987416488,5.200178078,6.222268438,7.655299705,8.922891289,8.119522565,4.661264068,4.975879759,3.83E-05,-7.262342241,0.000541968
0.486264083,0.337718284,8.184806582,8.020104367,5.324646589,6.654431856,9.283700753,4.437058841,4.059369028,2.696831837,4.929479859,5.398639653,8.927714636,10.44427189,5.042710272,5.037450128,6.781885244,7.248405864,8.689503392,7.767194673,4.436688379,5.330589666,3.83E-05,-7.259971209,0.000581573
0.469654703,0.115493309,8.232768014,7.480182449,5.432592813,6.489642435,9.273243791,4.274630973,4.281654534,2.867447812,5.021292056,5.564481996,8.992204856,10.01341402,5.627916391,4.880295466,7.290668531,7.944428465,8.320652391,8.214808117,4.787051645,5.243813424,3.83E-05,-7.257602785,0.000618764
0.305234376,0.203769516,8.445805303,8.087374706,5.592926433,6.545160358,9.546592442,4.636552452,3.96122068,2.949655461,4.974514647,5.798543699,8.913509889,10.21739694,5.55719251,5.071439351,6.671603904,7.91721268,8.046602518,8.0327508,4.597847192,5.306636837,3.84E-05,-7.255235492,0.000653992
0.399532038,0.161100617,7.870050859,7.8256154,4.955187717,6.520379409,8.969024537,4.477744367,4.277389984,2.756409348,4.871998525,5.10495722,8.747229771,10.17487845,5.480260135,5.317895602,7.289037211,7.385504177,8.146944458,7.857401931,4.47548508,4.821931014,3.86E-05,-7.252865119,0.000687669
0.355312485,0.228896903,8.480579477,7.261176616,5.20135676,5.935148056,9.63804247,4.680685046,4.057016733,2.989497888,4.710320177,5.80891473,9.334620048,9.295890834,4.838837675,5.328728792,6.787177851,7.683290489,9.090538632,8.624473336,4.537960331,4.72146493,3.87E-05,-7.250491113,0.000720025
0.438124147,0.253104895,8.850251508,7.277195677,4.815071808,6.586786568,9.393077297,4.588779836,3.713978798,2.876402373,4.884609632,5.732283186,9.693496275,10.21703225,5.213618685,4.742779964,7.08198601,8.36431119,8.759606736,8.027234119,4.847940083,5.38832533,3.89E-05,-7.248111604,0.000751279
0.44341332,0.282058085,8.824823858,8.105077291,4.905603995,6.755085366,9.721963432,4.580853375,4.235500116,2.425610028,4.846384022,5.562676984,9.368058091,9.800506888,4.945964929,5.21177923,6.843102318,8.343784195,8.759769127,7.728986809,4.690072125,4.904168503,3.92E-05,-7.245721248,0.000781687
0.506487073,0.288437816,9.677620683,7.657200694,5.404841669,6.33687249,9.413852262,4.68716132,4.195007474,2.81527274,4.927418027,5.21447672,8.799901739,9.129424737,5.045846601,5.101322324,6.448392833,7.433449752,8.543224276,8.204693999,4.771953258,5.18931478,3.93E-05,-7.243331185,0.0008111
0.54149804,0.286710468,8.611954956,8.104068489,5.238215845,6.65770793,8.77957843,4.569032089,4.425018107,2.624337273,4.828617312,5.540780447,9.026005953,10.00948681,5.186413056,5.409230299,6.859180319,8.46292101,8.022655784,8.50940486,4.863694874,5.209237117,3.92E-05,-7.240948186,0.000839477
0.434984904,0.213747991,8.668500504,8.048174591,4.626687474,6.667115882,8.964947788,4.186405879,4.097955458,2.884282224,4.960038149,4.907607068,9.068185168,10.32716488,5.17195885,5.014172741,6.607830994,8.272099912,8.860153816,7.850255925,4.436698365,5.493357369,3.94E-05,-7.23856101,0.000867154
0.459468598,0.188753212,8.931324278,8.103867075,5.502955531,6.458379108,8.489030642,4.526999576,4.483143762,2.802243246,5.21533261,5.865035938,9.301241894,9.401229423,4.848648679,4.952329255,7.098393695,7.564446418,8.537770358,7.933425639,5.216106178,5.077593805,3.96E-05,-7.236165991,0.000894272
0.490603764,0.266386396,7.97175913,7.906853288,5.088723444,6.65671873,8.695825071,4.822078388,3.974684018,2.779136143,5.094389769,5.472139231,9.59808974,10.28102412,4.920546587,5.573262116,7.103833414,8.049562135,8.290858247,7.970055633,4.897219901,5.44737516,3.97E-05,-7.233773411,0.000920679
0.391930559,0.119753717,8.448460445,7.848686443,4.96917311,6.420923423,8.670913559,4.525861839,4.2658707,2.961858809,5.220982044,5.589837094,8.292683697,10.52303534,4.973536292,5.16598983,7.130851849,8.34717211,9.021339209,8.171639319,4.703951215,5.098594885,3.97E-05,-7.231386425,0.000946372
0.488398357,0.174468866,8.905391954,7.646015178,4.942419179,6.210292351,8.91957963,4.512635783,3.837052671,2.713135991,5.467262432,5.901579797,10.16658332,9.643769984,5.177247893,5.139796535,6.973473658,7.2853871,8.6128293,7.631555383,4.495200184,5.134409646,3.98E-05,-7.228998146,0.00097154
0.345006139,0.31736307,8.428891244,7.636409502,5.042741308,6.298654264,8.294612363,4.664724192,4.413205491,2.804171401,5.046728904,5.526558755,8.985911224,10.2448149,5.194415047,5.467221822,7.03712592,8.428168483,8.559603845,8.227992428,4.579163047,4.939937499,3.99E-05,-7.226609247,0.000996208
0.522057102,0.329712337,9.24979187,8.161076209,5.154023299,6.196187514,9.288745398,4.267861023,4.266128153,2.84888481,4.874678035,5.926238774,9.361653181,9.188575776,5.033912053,5.15869272,6.982549573,8.289601011,8.139977094,7.495593318,4.639726637,5.18978405,3.99E-05,-7.224226858,0.001020285
0.291092778,0.315934895,8.946543003,7.377767829,4.992030568,6.43344626,9.654505202,4.409704115,4.343067114,2.823894437,4.753905404,5.416236563,8.940294922,9.676582989,5.247581046,5.038574805,7.094545054,7.865208684,8.894119007,8.039429946,4.302446398,5.411514643,3.99E-05,-7.221850442,0.00104382
0.338813548,0.173029637,8.234422611,8.328235327,5.202596665,6.716975203,9.139042372,5.029032228,4.201184644,2.694758262,4.968300275,5.39291016,8.698441705,9.314825018,4.781386344,4.99600563,7.176662336,7.937798696,8.402484505,8.366553282,4.638445429,5.273415271,4.00E-05,-7.219475214,0.001066933
0.523144367,0.198733453,8.703248137,8.133120149,4.787777545,6.70816688,10.12341266,4.486268702,4.129575152,2.766171851,4.837802269,5.177695736,9.238655324,10.05275442,5.329963089,5.168879219,7.644895594,8.017418293,8.297802659,8.474835875,4.607596689,5.223202217,4.00E-05,-7.217102304,0.001089631
0.363467993,0.305986534,7.995567857,7.696605763,5.221715761,6.29405626,8.490154745,4.745617006,4.262212724,2.767528287,5.183690904,5.532890515,9.608930601,9.358085087,5.407372289,5.491501224,6.812598226,7.823882276,8.639555261,7.670907532,4.610118572,5.216213348,4.00E-05,-7.214734196,0.001111897
0.411686248,0.160959846,7.815035196,7.793552483,5.115343544,6.512510098,9.30611877,4.755486309,4.258593264,3.00339599,4.712398355,5.510720004,9.329632939,9.436138233,5.171356674,5.028132333,6.993985137,8.173426505,8.695513487,8.074920042,5.162532316,5.663470992,4.00E-05,-7.212370585,0.001133762
0.434459852,0.280010481,8.368145953,7.696774067,4.973721334,6.205317928,9.534100539,3.997275468,4.03259685,2.775153943,5.045431285,5.424045492,9.099248505,10.43595357,4.730764411,4.991858639,6.718300852,8.354637462,8.10594073,7.906140666,4.309917681,4.814845337,4.02E-05,-7.210004665,0.00115536
0.462143849,0.151791344,8.944199945,7.636188331,5.756277997,6.210984747,8.907451515,4.599753114,4.139552195,2.682526514,5.246427726,5.318979259,9.268548491,10.22131885,4.72679239,5.171947938,7.017769537,7.764738941,8.399871856,7.9996831,5.066597313,4.619784577,4.04E-05,-7.207633558,0.001176752
0.331968045,0.260376909,9.637494375,7.987714709,5.177173972,6.34708934,9.089580229,4.27435872,3.908702049,2.764758295,4.943671955,5.506272878,9.727045712,10.29847294,4.814240408,5.035112743,6.462670443,7.78532149,8.788898896,8.028151788,4.847920555,5.01207362,4.04E-05,-7.205264294,0.00119784
0.344009066,0.193436844,8.136796759,7.904386616,5.004506877,6.29640054,8.866369758,4.728312965,4.640149341,2.749748657,5.104637381,5.643315988,9.60681183,10.07533566,5.2443656,5.3827938,7.151715271,8.304315248,8.380063792,7.737780528,4.780357268,5.444710706,4.04E-05,-7.202900088,0.001218588
0.370055345,0.357396411,7.749862588,7.991718225,5.307266968,6.029738812,9.178734204,4.513261058,4.088552025,2.945852873,5.124448641,5.6096122,9.195025637,9.379575069,5.027834623,5.215478364,6.62852435,7.861563189,8.18766726,7.658342319,4.710713889,5.279145734,4.04E-05,-7.200542392,0.00123899
0.515339213,0.227649343,9.240591873,7.711934478,5.189706197,6.099462743,9.342512405,4.562047345,4.183214002,2.706659055,4.759268254,5.679984235,9.811454215,9.513787576,5.20273721,5.474989695,7.455016765,8.189047306,8.36750776,7.100841764,4.529921417,5.252997296,4.04E-05,-7.198190033,0.001259081
0.354871123,0.254640843,8.288006148,7.949794817,4.896352256,6.331886308,9.641260772,4.490575214,3.681833409,3.071710481,4.85947333,5.158533374,8.800455051,9.798380902,5.372667879,5.047103946,7.061096149,7.622772934,8.477820896,8.058928183,4.66052023,5.019942093,4.05E-05,-7.195836904,0.001278967
0.383053987,0.32495848,8.397249553,7.617844664,5.045316015,6.250482828,9.470887874,4.526480995,4.196095351,2.884343257,4.773262764,5.401469754,8.143486333,10.20944701,5.235020885,5.296007292,7.356496691,8.119291377,8.815170333,8.247806565,4.380187303,4.98887495,4.07E-05,-7.193481308,0.001298684
0.453483912,0.137139111,9.02644556,8.096335197,5.169103048,7.088532986,8.951292646,4.498544659,3.962864542,3.045428181,4.866251181,5.068402873,8.733129752,9.723438092,5.026053274,5.189190626,7.167872985,7.797875865,8.913263767,7.708160309,4.671040356,5.221574827,4.08E-05,-7.191125691,0.001318203
0.29199708,0.25216266,8.012586788,7.644321397,5.315967004,6.899283231,9.323296857,4.311018709,4.140446242,2.808428619,5.214854052,5.352496333,8.545448733,9.88522274,5.012228837,5.104761224,6.924553626,8.162873909,8.195264443,7.592589502,4.782189331,4.95379619,4.08E-05,-7.188772889,0.001337493
0.488942528,0.35212454,8.477539303,7.661377189,5.287043749,6.143906001,9.16850375,4.476369442,4.335579715,2.832073218,5.197127179,5.492117101,8.986457828,9.612566268,5.012315195,5.320425769,6.898077124,8.132495898,8.152501113,8.192451293,5.147024045,4.750561381,4.08E-05,-7.186426169,0.001356515
0.303427914,0.25766108,8.757053796,7.359239064,4.907101179,6.629177587,9.470068106,4.640518565,4.436084934,2.904661529,5.113575825,5.901928585,9.042113707,9.429759201,5.338004273,5.128497542,6.701253188,8.216780327,8.243326059,8.233096588,4.379238124,4.946416037,4.09E-05,-7.184081905,0.001375333
0.433355263,0.122458183,9.064754712,7.895835579,5.765905094,5.784854478,9.528778917,4.5498998,4.175976893,2.850226344,4.968902211,5.551337311,8.710677523,9.569311904,5.266598515,5.091425411,6.713176861,8.231018242,8.944185363,7.387590444,4.823569039,5.08088818,4.10E-05,-7.181736231,0.001394009
0.316706308,0.1685674,8.957597778,7.956666329,5.589513979,6.532105504,9.191551353,4.784357456,4.371568848,2.686660832,5.316286853,5.806897085,8.77029206,9.534034916,5.052430768,5.093512248,6.997283634,8.074802761,7.929814399,7.913420542,4.614538483,5.208354711,4.12E-05,-7.179384653,0.001412613
0.358411397,0.309157733,9.056797922,8.019600118,5.043360124,6.124315793,9.002800101,4.356215193,4.036757447,2.729613183,5.26808155,5.198712801,9.288138697,9.94533488,5.27097372,5.447118392,6.447676497,7.792027727,7.863114482,8.309837976,4.594637099,5.403563998,4.14E-05,-7.177026175,0.001431162
0.456688399,0.206053071,7.941934215,7.458186837,5.214997902,6.468610551,9.492650885,4.377578091,4.389800905,2.868984615,5.064453954,5.080881842,10.06145632,10.48403266,4.71080594,5.231665282,6.526712747,8.225367331,7.92172534,7.988051574,4.656933082,5.190225947,4.15E-05,-7.174666167,0.001449586
0.576193776,0.250958412,8.979416243,7.957876825,5.547446017,6.302927385,9.130846561,4.338692776,3.810372483,2.783982187,4.95760969,4.987409224,9.215749227,10.29597695,4.905943212,5.152141701,6.956732925,8.17670972,8.445858876,7.80686184,4.436223707,5.011681527,4.15E-05,-7.172310111,0.001467815
0.518705952,0.318932698,8.435343657,7.824787094,5.479854557,5.996157268,9.068202735,4.502551242,4.228321908,2.69655373,5.019944764,5.375353874,9.986878587,9.663033853,4.765545709,5.229183768,6.657029251,8.089159994,8.008139999,8.6146819,4.409793938,5.302848805,4.15E-05,-7.169961009,0.001485815
0.437972201,0.173340099,9.055897123,6.894116,5.465402386,6.344330202,9.250790106,4.699755326,4.105750624,2.846681546,5.119586561,5.493735954,10.33313718,9.785167154,4.853440771,4.970960991,6.637873792,7.587693383,8.061140309,7.711115501,4.679753605,4.938750295,4.15E-05,-7.167618268,0.001503602
0.318617632,0.294406005,8.386998919,7.702959218,5.407885535,6.50016936,8.914491649,4.423000704,4.083589299,2.750335145,5.33375034,5.460429568,8.460458264,9.845998079,5.16710197,5.126245372,7.418524719,7.857398072,7.936011248,7.740302942,4.717935717,4.891221916,4.15E-05,-7.165281526,0.001521188
0.476679667,0.220263728,9.380460557,7.894300809,5.356317135,6.52475066,8.78398234,4.497931111,3.888848576,2.788938642,5.407033266,5.543496572,9.370047315,8.909335123,4.724897042,5.45567483,6.833677229,7.647167727,7.918475406,8.579998585,4.519895561,4.945917413,4.15E-05,-7.162948815,0.001538605
0.384360815,0.319750334,9.014874371,7.922777926,5.430373985,6.328854424,9.663801239,4.314352455,3.945619445,2.991191249,4.782619492,5.214789584,9.183620837,9.323751704,5.254458141,5.249710834,7.110790888,8.23574653,8.860092877,7.471786199,4.36892076,5.128314447,4.16E-05,-7.160619339,0.001555869
0.500017161,0.173613107,8.766470832,7.788905725,5.346374464,6.263141876,9.438314987,4.592485915,4.380601722,2.564878297,4.400444731,5.564118829,9.679938916,9.995658025,4.988706314,5.190958953,6.991607338,7.50681126,9.306396916,8.213317659,4.419745947,5.264555352,4.15E-05,-7.158296393,0.001572942
0.530431499,0.304589852,8.054943608,7.384991693,5.306557545,6.216784535,9.414692859,4.45876736,4.229666813,3.037717669,4.85847928,5.277251864,9.055440168,9.74829896,5.242210773,5.017210824,6.307413807,7.893174482,8.276681917,8.443495295,4.632821909,5.406903969,4.15E-05,-7.155980945,0.001589817
0.28632688,0.240703321,8.825874728,7.766283288,5.519189233,6.151022571,9.147557918,4.974228464,4.126953906,2.741161746,5.225185111,5.447464737,8.837996006,9.80527043,4.899624608,5.186880829,7.09422491,7.888820255,8.538325831,8.47015996,4.741318468,5.09172857,4.15E-05,-7.153672417,0.001606509
0.41869869,0.379544421,8.444757818,7.489451352,5.201471587,6.163480451,8.884111149,4.360475535,4.250708323,3.012439948,4.792046127,5.395667711,9.032723828,9.112558309,5.22435185,5.026940367,6.953835162,7.991166653,8.656654076,8.440415056,4.822278521,5.322577392,4.15E-05,-7.151369271,0.00162304
0.539796957,0.29013745,8.517691276,7.979015757,5.707103826,6.663358742,9.43226262,4.662170063,4.185066209,2.601720161,4.891013691,5.039650554,9.210242905,9.151354813,5.093272388,5.310157898,6.841710859,8.148763099,8.61760303,8.186839536,4.772382837,5.072423804,4.15E-05,-7.149070686,0.001639427
0.397697316,0.237609481,8.751667875,8.440560396,5.401206017,6.226695303,9.467228253,4.412727938,4.079728476,2.928105641,5.059701218,5.448354242,9.437982658,9.312494123,4.96332569,4.277524212,7.21412057,8.016697143,8.894223043,8.285474977,4.474396243,5.142582311,4.15E-05,-7.146778218,0.001655653
0.366502219,0.275685104,8.687027115,7.361473664,5.504966932,5.689304733,9.49768657,4.416822512,3.914522056,2.923019867,5.410013907,5.626270862,9.065155969,10.02986388,5.060059628,5.046102057,6.915118658,8.130410807,8.547296297,7.458903964,4.868453837,4.98672989,4.15E-05,-7.144490415,0.001671741
0.445498082,0.261145625,9.071059925,7.626754502,4.775982262,6.273960585,9.424043097,4.28526818,4.496425146,2.628525817,4.998110064,5.479298326,9.798446025,9.945014418,5.066221512,4.88235767,7.041636227,8.208883667,8.160375533,8.789109889,4.656566954,5.430142246,4.16E-05,-7.142202964,0.001687749
0.573581511,0.334223444,8.213989976,7.561250868,5.134558885,6.491730592,9.482154421,4.378338658,4.170759508,2.662755806,5.042372191,4.967848666,8.865268441,9.947286783,5.054214683,5.254579448,6.555935319,8.141883374,8.599329253,8.202537411,4.577091018,5.027388712,4.16E-05,-7.139917116,0.001703663
0.366176236,0.125386289,8.514653673,7.723674811,5.177843137,6.277614789,9.209650476,4.462589039,4.132132359,2.951281991,5.42808475,5.614066283,8.965828777,9.466876567,4.899247335,5.236939176,7.44271567,7.633488137,8.137084784,7.969400462,4.234198098,5.350434703,4.17E-05,-7.137635448,0.001719454
0.396298249,0.378093393,8.461971219,7.883479065,5.381272233,6.433380002,8.585583448,4.555974041,4.098776994,2.932767298,5.002964095,5.738483767,9.490444297,9.78575949,4.859083053,5.299588271,6.804548639,8.403699753,8.084238847,8.554052026,4.597470746,5.218047618,4.17E-05,-7.135358663,0.001735117
0.437106626,0.218436729,8.248596112,7.853726546,5.250869731,6.072561976,9.486181801,4.315384335,3.86879836,2.863915745,5.172064107,5.747730461,9.958414192,9.549373138,4.985825457,5.298556738,6.602768075,8.383379349,8.628705326,8.191994852,5.186716666,4.586678669,4.18E-05,-7.13308157,0.001750718
0.378933574,0.379344783,9.060938058,7.729160173,5.038416837,6.393010376,9.572620377,4.298923006,3.991789229,2.945163538,4.996550831,5.460741854,9.064077056,9.605622136,5.148849698,5.343391251,6.299098153,8.274037807,8.77379688,8.423607418,4.679195467,5.186730395,4.18E-05,-7.13080501,0.001766249
0.568986328,0.219254459,8.918788421,7.880345925,5.329212713,6.643465377,8.86728803,4.445694189,3.691009185,2.841253644,5.258135229,5.306861404,8.695071025,9.84058886,5.061960128,5.150300445,7.067581589,8.424654267,8.090877113,8.065389672,4.433893644,5.004203741,4.18E-05,-7.128534244,0.001781649
0.307292295,0.267588991,8.202755896,8.038500546,5.052027131,6.358991201,8.86057658,4.38420021,4.097483592,2.835459222,4.704762943,5.393342111,8.70232233,9.695317049,5.025477434,5.332510834,7.025357892,8.648013615,8.504609785,8.626909955,4.986527308,5.422596321,4.19E-05,-7.126267633,0.00179694
0.425848949,0.196472723,8.834148694,7.803615082,5.581800216,5.892766311,9.097186825,3.958525659,3.831778868,2.843821849,4.718344006,5.281739523,9.042145716,9.860285585,4.618496999,5.343324064,6.880933476,8.221711454,9.074612548,8.126269167,4.535976695,5.47862362,4.19E-05,-7.124002757,0.001812153
0.360225165,0.168638473,8.732769099,7.281884758,5.605059573,6.131713132,9.829388127,4.520722755,3.78061833,2.882653724,4.828484666,4.929915343,9.385458205,9.925824567,5.089583334,5.155216659,6.470114257,7.892169145,8.765521048,8.516696475,4.447154691,5.099098729,4.20E-05,-7.121737517,0.001827316
0.41344375,0.264013586,8.026616589,7.85787197,5.284000085,6.399621585,9.601454255,4.524672278,4.474394859,2.608181853,4.716971785,5.266849438,8.613613851,9.749569615,5.223438376,4.699084997,7.049059206,7.928923782,8.413314572,7.976857807,4.961397786,5.149047648,4.23E-05,-7.119464127,0.001842521
0.435474505,0.207394922,9.11893659,7.878983536,5.375220773,5.806162243,9.030656974,4.297150538,3.813753806,2.919505101,5.099154483,6.069399377,8.950533018,10.44523931,5.204642776,5.09225351,7.063164274,7.799794752,7.998803284,8.587245932,4.734357538,5.515089893,4.25E-05,-7.11718537,0.001857735
0.361912741,0.24560048,7.830891558,8.245880304,5.097031726,6.325156985,9.308401236,4.489552726,3.962307575,2.718557296,4.533513285,5.585568054,8.48963169,9.90600627,5.524534533,5.134800421,6.59319662,7.866488997,8.645472715,8.388269797,4.458114197,5.195820179,4.25E-05,-7.114910841,0.001872848
